Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2021-12-13,8414.43,8505.8,8259.93,8308.87,5966146
2021-12-14,8336.51,8342.14,8141.13,8238.79,6638639
2021-12-15,8203.92,8209.5,7975.35,8037.71,6559074
2021-12-16,8137.03,8316.5,8132.41,8278.99,6001553
2021-12-17,8214.16,8240.64,8019.66,8080.87,11796148
2021-12-20,7890.48,8154.05,7855.44,8149.95,4786652
2021-12-21,8184.84,8225.36,8130.3,8166.74,4739467
2021-12-22,8185.09,8219.26,8128.41,8212.13,3667663
2021-12-23,8208.23,8398.1,8208.23,8398.1,11246521
2021-12-27,8415.37,8476.88,8359.48,8461.03,14141643
2021-12-28,8435.24,8647.06,8435.24,8616.05,13929764
2021-12-29,8581.32,8654.7,8510.17,8575.5,9366386
2021-12-30,8556.84,8640.27,8556.83,8640.27,9412857
2022-01-03,8691.15,8884.75,8691.15,8812.66,11142424
2022-01-04,8876.47,8965.98,8849.85,8910.95,14870202
2022-01-05,8862.7,8862.7,8807.96,8845.17,8771643
2022-01-07,8837.6,8973.43,8781.38,8973.43,7865801
2022-01-10,8962.98,9149.8,8962.98,9051.43,8169759
2022-01-11,9077.1,9317.27,9050.87,9317.27,10196812
2022-01-12,9388.54,9529.61,9381.46,9529.45,13888033
2022-01-13,9510.09,9569.18,9461.47,9536.94,9896143
2022-01-14,9521.69,9584.01,9283.69,9380.68,9002272
2022-01-17,9376.43,9439.47,9313.27,9368.68,3944681
2022-01-18,9335.23,9335.23,9185.86,9195.21,4992674
2022-01-19,9124.94,9272.44,9070.03,9183.15,7140730
2022-01-20,9210.43,9217.12,9085.36,9173.48,4908551
2022-01-21,9105.17,9116.02,9021.47,9067.86,10265369
2022-01-24,9020.76,9149.03,8599.41,8695,12788971
2022-01-25,8779.47,8913.53,8703.91,8837.81,8847371
2022-01-26,8896.57,9150.55,8896.57,9105.12,5692006
2022-01-27,9011.35,9272.65,8994.54,9198.77,7190281
2022-01-28,9167.6,9167.6,8907.09,9031.25,5876589
2022-01-31,9168.56,9192.99,9013.79,9102.28,6939038
2022-02-01,9214.31,9265.43,9177.45,9225.83,4920129
2022-02-02,9297.87,9393.62,9204.9,9383.02,8920961
2022-02-03,9364.71,9426.25,9291.97,9406.07,5731613
2022-02-04,9439.1,9439.94,9235.63,9244.19,6979530
2022-02-07,9333.36,9349.17,9048.09,9186.55,7083277
2022-02-08,9194.15,9409.01,9194.15,9409.01,9192081
2022-02-09,9428.87,9455.83,9327.84,9412.26,7150175
2022-02-10,9407.25,9426.87,9258.29,9293.86,5357028
2022-02-11,9205.7,9247.16,9038.32,9163.48,5900685
2022-02-14,8880.78,9039.92,8772.49,8931.08,9922431
2022-02-15,8998.64,9203.51,8998.64,9129.22,6604648
2022-02-16,9230.87,9318.55,9088.5,9171.16,4890161
2022-02-17,9177.75,9177.75,8930.62,8957.01,7803019
2022-02-18,8945.44,9005.53,8829.73,8829.73,4638170
2022-02-21,8881.7,8898.04,8405.2,8437.98,7296328
2022-02-22,8158.65,8515.14,8137.47,8474.95,9853501
2022-02-23,8524.55,8620.03,8251.39,8281.21,7299870
2022-02-24,7669.91,7821.82,6992.26,7019.41,33045789
2022-02-25,7284.34,8003.88,7284.34,7944.91,22441604
2022-02-28,7597.34,7930.21,7552.96,7854.84,19334834
2022-03-01,7848.16,7967.17,7358.36,7358.36,18437427
2022-03-02,7293.87,7470.82,7208.68,7426.42,20025984
2022-03-03,7430.64,7430.64,7219.91,7219.91,16798574
2022-03-04,7082.69,7099.57,6514.41,6668.13,16766290
2022-03-07,6279.42,6684.58,6063.47,6581.43,37038121
2022-03-08,6494.61,6924.65,6487.11,6601.26,27369323
2022-03-09,6768.83,7191.74,6768.83,7177.48,22984722
2022-03-10,7264.18,7276.99,6888.88,6999.69,13826276
2022-03-11,7102.78,7352.67,7032.04,7163.19,13881812
2022-03-14,7231.37,7309.06,7043.78,7112.9,10449182
2022-03-15,7122.96,7313.44,7031.91,7246.81,7063502
2022-03-16,7409.73,7616.75,7386.04,7598.34,14488646
2022-03-17,7707.83,7785.52,7602.78,7723.75,15296391
2022-03-18,7702.42,7752.87,7548.7,7564.76,14630638
2022-03-21,7623.28,7674.21,7349.95,7377.89,9305804
2022-03-22,7401.93,7511.12,7372.9,7488.57,7573030
2022-03-23,7552.83,7594.17,7366.58,7438.81,7165235
2022-03-24,7448.84,7479.53,7341.99,7396.13,9149787
2022-03-25,7422.9,7425.13,7237.89,7356.48,6896776
2022-03-28,7392.75,7479.01,7298.05,7312.46,8336435
2022-03-29,7376.13,7893.05,7276.94,7844.57,20897326
2022-03-30,7810.18,7855.16,7696.59,7770.96,9084310
2022-03-31,7781.1,7864.99,7643.54,7643.54,8634126
2022-04-01,7704.51,7897.22,7704.51,7888.39,20739962
2022-04-04,7962.5,8001.66,7830.3,7925.96,24581826
2022-04-05,7911.44,7953.05,7715.43,7725.47,12911509
2022-04-06,7768.3,7818.58,7587.74,7678.96,20744717
2022-04-07,7702.63,7742.6,7616.6,7693.57,15125015
2022-04-08,7740.41,7745.53,7515.11,7560.48,8792613
2022-04-11,7532.16,7673.19,7444.67,7662.37,12067106
2022-04-12,7602.04,7617.36,7422.31,7422.31,8824468
2022-04-13,7481.54,7524.79,7395.48,7435.08,4477123
2022-04-14,7499.42,7510.72,7316.07,7316.32,3901425
2022-04-19,7339.6,7383.71,7151.09,7235.73,6179669
2022-04-20,7289.54,7397.77,7252.78,7260.45,6496022
2022-04-21,7332.8,7548.29,7326.36,7446.81,8559471
2022-04-22,7380.22,7242.04,7242.04,7242.04,7145160
2022-04-25,7127.14,7199.65,6769.11,6824.4,16894845
2022-04-26,6917.89,6949.38,6783.26,6783.26,4210389
2022-04-27,6742.6,6742.6,6466.31,6523.19,9763345
2022-04-28,6682.91,6682.91,6471.77,6490.2,8785799
2022-04-29,6571.43,6667.03,6442.92,6466.84,58869459
2022-05-02,6453.45,6456.82,6331.86,6384.41,26237453
2022-05-04,6419.08,6419.08,6215.07,6222.15,19511967
2022-05-05,6365.96,6370.31,6088.56,6088.56,17833395
2022-05-06,6042.18,6064.09,5852.57,6026.82,13025454
2022-05-09,5965.95,6007.62,5858.69,5858.69,6784971
2022-05-10,5934.75,5934.75,5719.05,5834.31,11512567
2022-05-11,5853.7,5862.57,5714.56,5732.02,13281846
2022-05-12,5541.62,5754.99,5488.82,5668.52,17218484
2022-05-13,5770.04,5974.56,5770.04,5957.74,13439403
2022-05-16,5954.09,6142.09,5899.4,5960.31,10944719
2022-05-17,6028.77,6191.59,5968.72,6119.87,13725760
2022-05-18,6154.27,6310.95,6154.27,6167.4,12787859
2022-05-19,5993.94,6075.19,5939.04,6004.6,9283185
2022-05-20,6092.27,6092.27,5985.75,5987.93,6187158
2022-05-23,6098.01,6250.91,6085.16,6250.91,7184120.3018875
2022-05-24,6176.46,6318.6,6176.35,6208.21,6940603
2022-05-25,6264.85,6284.36,6089.35,6143.99,5501797
2022-05-26,6163.14,6236.32,6097.01,6222.53,5090403
2022-05-27,6227.15,6227.15,6061.86,6100.47,6295040
2022-05-30,6181.29,6313.1,6161.59,6313.1,5454038
2022-05-31,6282.73,6285.43,6174.45,6227.81,10579038
2022-06-01,6225.71,6280.1,6151.07,6180.51,4215665
2022-06-02,6207.81,6270.35,6161.89,6211.2,5603808
2022-06-03,6263.22,6263.28,6072.94,6095.7,4853473
2022-06-06,6121.36,6277.48,6119.11,6272.16,3501092
2022-06-07,6204.22,6204.22,6106.05,6137.89,4385100
2022-06-08,6155.96,6156.7,5944.32,5983.41,5999918
2022-06-09,5936.13,6027.34,5822.49,5839.62,5494616
2022-06-10,5771.24,5771.24,5596.79,5636.96,6803728
2022-06-13,5496.38,5501.02,5357.04,5385.43,8161758
2022-06-14,5444.38,5571.44,5398.82,5519.09,6832344
2022-06-15,5562.36,5619.35,5444.61,5619.35,6273711
2022-06-17,5485.96,5602.09,5477.09,5502.86,9699707
2022-06-20,5561.94,5615,5542.55,5595.38,4401767
2022-06-21,5648.03,5712.51,5610.96,5654.78,3224515
2022-06-22,5586.84,5600.59,5536.12,5577.5,5072637
2022-06-23,5591.19,5642.05,5498.04,5505.18,4485392
2022-06-24,5549.15,5659.29,5491.36,5648.84,4987612
2022-06-27,5681.96,5709,5588.23,5610.33,6407473
2022-06-28,5647.39,5746.24,5639.76,5712.24,8269829
2022-06-29,5632.27,5673.57,5576.16,5631.38,9450296
2022-06-30,5563.55,5563.55,5426.68,5455.75,8694846
2022-07-01,5468.38,5595.69,5418.23,5426.5,7322056
2022-07-04,5447.31,5447.31,5148.07,5277.88,11793147
2022-07-05,5392.47,5392.47,5090.46,5145.28,8929453
2022-07-06,5190.42,5227.7,5079.03,5171.93,7077670
2022-07-07,5203.35,5373.7,5203.35,5275.46,9439004
2022-07-08,5250.04,5444.18,5198.23,5433.35,9252160
2022-07-11,5349.91,5417.2,5310,5354.05,5324282
2022-07-12,5294.28,5314.73,5136.33,5139.63,11675817
2022-07-13,5178.13,5203.19,5034.89,5129.56,10349167
2022-07-14,5149.04,5149.04,4928.91,4950.8,10799214
2022-07-15,4979.18,5036.15,4920.99,4974.67,6825034
2022-07-18,5065.28,5130.38,5061.81,5107.8,8428395
2022-07-19,5079.31,5177.63,5051.75,5163.35,6613458
2022-07-20,5217.66,5262.32,5125.02,5183.55,8456310
2022-07-21,5191.84,5212.14,5086.45,5179.07,7216815
2022-07-22,5189.53,5224.19,5128.22,5158.29,6927555
2022-07-25,5149.76,5268.6,5135.42,5210.45,6323413
2022-07-26,5203.94,5212.29,5006.26,5050.78,6732938
2022-07-27,5074.23,5074.23,4971.5,5028.06,15943830
2022-07-28,5088.36,5142.81,5028.45,5081.71,9769403
2022-07-29,5135.92,5250.34,5102.51,5250.34,6993769
2022-08-01,5264.28,5347.86,5249.28,5322.09,6053049
2022-08-02,5296.96,5308.52,5234.14,5243.36,7302065
2022-08-03,5269.29,5321.78,5150.99,5273.57,9658716
2022-08-04,5266.13,5266.13,5110.02,5148.61,10200693
2022-08-05,5157.88,5221.77,5072.98,5101.69,7215465
2022-08-08,5155.49,5333.55,5101.16,5333.55,15665444
2022-08-09,5330.01,5468.59,5330.01,5336.25,9404711
2022-08-10,5318.65,5392.46,5234.95,5358.33,6618151
2022-08-11,5401.86,5419.15,5336.84,5416.62,5683224
2022-08-12,5399.4,5498.17,5392.7,5447.25,6856100
2022-08-16,5480.89,5560,5416.3,5473.86,6440612
2022-08-17,5471.63,5471.63,5241.45,5245.33,10061448
2022-08-18,5263.23,5394.71,5236.08,5366.08,6274137
2022-08-19,5308.9,5382.47,5240.76,5293.52,7789312
2022-08-22,5248.99,5324.87,5138.95,5200.55,7589760
2022-08-23,5157.85,5232.72,5123.55,5123.55,6179311
2022-08-24,5095.23,5133.95,4995.98,5006.62,5760751
2022-08-25,5073.28,5194.47,5073.28,5152.15,6170607
2022-08-26,5149.44,5164.94,4968.96,4997.06,6339212
2022-08-29,4912.26,4932.88,4843.6,4885.76,5643275
2022-08-30,4914.33,4980.08,4804.46,4804.46,5895926
2022-08-31,4841.35,4920.01,4779.71,4881.75,9656815
2022-09-01,4827.25,4837.68,4662.38,4664.49,8075380
2022-09-02,4724.31,4853.39,4689.55,4853.39,15331999
2022-09-05,4744.98,4803.27,4744.98,4799.33,6652475
2022-09-06,4800.45,4828.44,4725.53,4775.75,8632152
2022-09-07,4730.78,4789.47,4672.04,4774.15,9600081
2022-09-08,4849.09,4931.69,4820.47,4906.2,9244065
2022-09-09,4996.46,5142.93,4980.65,5134.61,10015243
2022-09-12,5189.89,5327.58,5119.74,5327.58,8253118
2022-09-13,5361.55,5366.67,5142.34,5195.45,8892750
2022-09-14,5134.01,5222.36,5116.86,5196.2,6156456
2022-09-15,5227.12,5288.99,5201.59,5239.23,5705068
2022-09-16,5205.35,5209.61,4984.6,5025.52,13621891
2022-09-19,5020.82,5150.66,5002.39,5150.66,4248513
2022-09-20,5205.49,5264.12,5010.51,5026.4,6064372
2022-09-21,4945.9,5010.96,4924.92,4938.18,7324374
2022-09-22,4854.29,5008.72,4854.29,4982.13,4834224
2022-09-23,4965.63,4973.01,4816.03,4826.88,5624267
2022-09-26,4759.54,4842.17,4689.21,4752.77,7277104
2022-09-27,4837.73,4873.91,4743.1,4790.17,6161679
2022-09-28,4690.46,4732.57,4567.12,4727.39,9806683
2022-09-29,4766.87,4770.46,4544.54,4557.76,10467696
2022-09-30,4571.48,4613.95,4507.37,4570.65,9273886
2022-10-03,4531.45,4560.7,4418.18,4549.57,6519815
2022-10-04,4641.12,4793.19,4623.27,4793.19,5089931
2022-10-05,4783.84,4783.84,4602.03,4610.59,4076183
2022-10-06,4655.47,4715.47,4616.2,4632.89,5727215
2022-10-07,4616.16,4683.27,4600.18,4631.55,5818481
2022-10-10,4578.24,4613.61,4536.86,4536.97,5274011
2022-10-11,4529.43,4673.76,4477.73,4598.16,6226133
2022-10-12,4616.12,4671.1,4550.54,4637.02,6473764
2022-10-13,4622.65,4655.14,4521.38,4612.7,7841436
2022-10-14,4757.37,4810.06,4705.52,4761.04,5204177
2022-10-17,4749.22,4850.71,4724.8,4848.34,2984562
2022-10-18,4925.63,5061.09,4911.79,5043.09,6778811
2022-10-19,5019.86,5055.8,4936.27,4951.08,5713790
2022-10-20,4941.51,5147.01,4910.5,5134.03,6932034
2022-10-21,5106.86,5206.2,5075.96,5138.01,6127219
2022-10-24,5234.79,5264.88,5126.47,5212.57,5559340
2022-10-25,5232.57,5271.95,5148.64,5236.36,5564729
2022-10-26,5231.06,5358.83,5231.06,5354.76,5338536
2022-10-27,5337.71,5465.31,5293.28,5449.88,5178106
2022-10-28,5417.46,5532.68,5351.23,5508.79,5711916
2022-10-31,5531.98,5643.97,5522.38,5643.97,5610643
2022-11-02,5683.69,5713.9,5604.38,5671.54,7600714
2022-11-03,5544.04,5600.65,5505.18,5551.67,6608393
2022-11-04,5572.56,5626.12,5520.78,5591.76,8056425
2022-11-07,5609.26,5839.78,5609.26,5784.46,7190939
2022-11-08,5775.53,5825.27,5725.85,5823.6,4462159
2022-11-09,5826.28,5936.69,5810.41,5905.36,6062081
2022-11-10,5854.15,6037.14,5793.45,6020.07,9326407
2022-11-14,6071.06,6296.73,6071.06,6240.7,10823494
2022-11-15,6301.83,6372.58,6158.76,6353.25,8453212
2022-11-16,6217.66,6299.77,6102.69,6203.67,8693722
2022-11-17,6214.95,6214.95,5968.69,6057.36,7593525
2022-11-18,6049.96,6159.23,5978.88,6077.7,5511576
2022-11-21,6067.14,6084.01,6002.13,6014.31,5472670
2022-11-22,5987.83,6101.54,5956.77,6055.56,3387697
2022-11-23,6085.73,6117.34,6034.94,6051.48,3319586
2022-11-24,6104.52,6191.75,6085.14,6181.94,3066729
2022-11-25,6159.21,6213.48,6118.92,6193.77,3145966
2022-11-28,6151.18,6223.84,6127.12,6142.28,5133985
2022-11-29,6161.04,6171.54,6061.53,6105.85,3607466
2022-11-30,6135.96,6210.05,6068.55,6135.09,8664128
2022-12-01,6251.46,6277.68,6186.06,6277.68,7203726
2022-12-02,6239.35,6261.54,6140.2,6179.82,7226297
2022-12-05,6203.47,6297.19,6198.92,6225.39,3834704
2022-12-06,6164.29,6186.04,6058.7,6073.51,5334139
2022-12-07,6035.27,6109.39,6030.26,6064.15,3659404
2022-12-08,6041.49,6053.57,5933.9,5960.53,11897558
2022-12-09,6000.95,6011.73,5940.91,5993.54,5381870
2022-12-12,5968.13,6083,5927.82,6074.01,7932572
2022-12-13,6093.88,6239.11,6037.11,6169.19,7005752
2022-12-14,6164.34,6225.73,6144.42,6187.26,4957944
2022-12-15,6151.67,6161.01,6021.84,6063.46,6878112
2022-12-16,6014,6067.39,5980.57,6026.01,10839020
2022-12-19,6038.16,6089.41,5998.93,6036.56,3490880
2022-12-20,5988.21,6128.8,5984.92,6128.8,5155723
2022-12-21,6146.59,6265.66,6098.23,6265.66,4829617
2022-12-22,6272.79,6330.26,6241.09,6274.96,3595929
2022-12-23,6274.65,6277.92,6184.07,6213.44,4448610
2022-12-27,6246.28,6263.72,6127.25,6141.77,4206759
2022-12-28,6134.94,6213.43,6117.41,6190.67,5514748
2022-12-29,6187.07,6297.36,6170.99,6297.36,4902130
2022-12-30,6253.72,6281.43,6227.64,6251.97,5348660
2023-01-02,6270.23,6353.43,6253.91,6257.16,5034728
2023-01-03,6277.19,6635.95,6263.67,6587.74,13312406
2023-01-04,6593.35,6841.79,6593.35,6829.26,12262947
2023-01-05,6792.68,6995.46,6777.17,6907.77,12226328
2023-01-09,7008.41,7130.26,6998.56,7129.24,8458063
2023-01-10,7068.99,7244.35,7038.17,7224.77,8093349
2023-01-11,7234.72,7298.1,7075.69,7082.94,10780512
2023-01-12,7121.03,7326.54,7108.4,7264.89,9650635
2023-01-13,7253.59,7284.19,7099.77,7216.64,5840291
2023-01-16,7215.06,7338.5,7131,7294.39,7574544
2023-01-17,7281.71,7288.72,7053.3,7053.3,7859960
2023-01-18,7056.76,7066.98,6894.51,6952.36,11447064
2023-01-19,6897.39,6961.92,6801.26,6899.9,10211003
2023-01-20,6935.27,6942.24,6846.27,6919.01,4497149
2023-01-23,6966.37,7018.91,6914.85,6979.57,7585602
2023-01-24,7028.97,7033.85,6899.03,6957.86,4963318
2023-01-25,6717.62,6755.28,6597.16,6673.44,16042868
2023-01-26,6753.22,6753.22,6608.99,6713,5709420
2023-01-27,6736.57,6758.21,6646.59,6655.73,4355461
2023-01-30,6619.2,6619.2,6502.58,6529.24,5462766
2023-01-31,6521.86,6729.1,6510.47,6720.3,9979393
2023-02-01,6709.53,6734.49,6621.01,6672.69,6470446
2023-02-02,6758.63,6778.91,6652.06,6735.29,7627658
2023-02-03,6729.61,6833,6717.47,6802.78,5695880
2023-02-06,6772.7,6778.51,6623.23,6636.25,5069710
2023-02-07,6687.19,6688.55,6614.32,6638.78,4324159
2023-02-08,6696.58,6737.58,6683.73,6713.79,3810327
2023-02-09,6756.24,6900.51,6736,6823.79,4968732
2023-02-10,6774.67,6795.83,6673.62,6677.21,5691464
2023-02-13,6740.03,6741.04,6662.53,6694.04,3842592
2023-02-14,6733.64,6828.76,6705.12,6781.09,5974213
2023-02-15,6742.96,6853.33,6737.79,6810.98,5983448
2023-02-16,6839.76,6893.68,6596.05,6803.61,17887316
2023-02-17,6715.52,6764.23,6675.92,6688.76,6341778
2023-02-20,6703.6,6703.6,6551.16,6599.36,4900775
2023-02-21,6562.93,6586.21,6424.5,6490.29,6047598
2023-02-22,6463.42,6477.81,6329.08,6359.95,6442770
2023-02-23,6367.57,6458.27,6357.26,6440.18,5816298
2023-02-24,6464.18,6525.28,6451.11,6473.16,3640790
2023-02-27,6500.57,6545.87,6454.94,6518.14,2636912
2023-02-28,6497.73,6677.98,6480.66,6626.8,6912411
2023-03-01,6628.16,6702.68,6610.71,6651.35,3768810
2023-03-02,6634.73,6634.73,6444.31,6454.55,5225172
2023-03-03,6503.16,6550.72,6460.05,6543.26,4096880
2023-03-06,6589.27,6743.5,6588.7,6720.34,4750745
2023-03-07,6693.43,6760.65,6636.21,6645.54,4428702
2023-03-08,6608.76,6683.74,6596.26,6666.06,3077061
2023-03-09,6667.88,6668.15,6584.3,6584.3,2778926
2023-03-10,6435.68,6473.31,6336.49,6377.09,6144677
2023-03-13,6436.23,6436.23,6123.8,6178.56,9913422
2023-03-14,6168.28,6250.63,6107.21,6191.7,5725515
2023-03-15,6228.67,6269.92,5937.26,6003.9,8380188
2023-03-16,6081.46,6105.18,5814.85,5929.97,9880585
2023-03-17,5978.52,6041.44,5716.21,5780.27,13656411
2023-03-20,5641.3,5830.79,5504.93,5809.21,10540167
2023-03-21,5910.54,6054.18,5878.34,6035.86,8403082
2023-03-22,6020.24,6108.24,5945.86,5949.8,6037274
2023-03-23,5918.49,5979.52,5857.31,5947.63,3989423
2023-03-24,5931.71,5931.71,5751.59,5817.08,5267153
2023-03-27,5877.87,5933.71,5804.37,5895.44,3821879
2023-03-28,5956.8,6091.83,5956.8,6008.6,5222763
2023-03-29,6070.57,6159.06,6015.83,6151.82,6480744
2023-03-30,6168.82,6299.9,6168.82,6299.38,4131554
2023-03-31,6306.58,6320.68,6237.9,6268.86,11539490
2023-04-03,6313.63,6486.16,6292.67,6408.49,6402313
2023-04-04,6447.65,6492.23,6378.14,6396.72,3901720
2023-04-05,6405.85,6405.85,6292.69,6315.69,4998172
2023-04-06,6319.85,6364.72,6271.5,6336.4,2700861
2023-04-11,6378.99,6505.22,6349.16,6505.22,7122149
2023-04-12,6491.02,6680.53,6447.98,6658.7,9715479
2023-04-13,6640.92,6814.15,6633.2,6794.96,9728019
2023-04-14,6815.18,6925.1,6783.54,6891,6262705
2023-04-17,6913.81,6966.39,6898.87,6927.93,4256107
2023-04-18,6943.22,7135.21,6908.53,7062.88,5411420
2023-04-19,7043,7132.37,6977.51,7112.25,5755007
2023-04-20,7109.98,7236.37,7109.98,7149.47,5608955
2023-04-21,7072.53,7155.56,7025.8,7099.12,4072581
2023-04-24,7087.01,7176.73,7049.61,7136.23,4756029
2023-04-25,7101.28,7119.07,6988.15,7034.57,4089279
2023-04-26,6992.54,7022.04,6839.37,6934.82,6164475
2023-04-27,6975.26,7131.44,6969.25,7110.37,5565680
2023-04-28,7130.03,7130.03,6969.48,6976.87,9202930
2023-05-02,7020.43,7116.67,6912.7,6912.7,8690139
2023-05-04,6948.84,6989.66,6699.99,6706.27,15279699
2023-05-05,6752.81,6853.34,6689.28,6850.25,6169806
2023-05-08,6871.13,6986.4,6862.2,6908.05,6996461
2023-05-09,6893.94,6901.3,6834.01,6892.37,4962503
2023-05-10,6923.41,7025.31,6838.39,6934.47,7144576
2023-05-11,6961.3,6995.79,6849.16,6869.97,5468955
2023-05-12,6908.16,7004.94,6885.59,6912.44,6003627
2023-05-15,6950.28,6954.98,6817.36,6874.63,3788470
2023-05-16,6866.38,6970.69,6850.49,6919.56,3937246
2023-05-17,6881.7,6972.2,6845.28,6926.97,3621289
2023-05-18,6978.18,7061.5,6969.68,7006.29,5033294
2023-05-19,7048.56,7242.78,7030.47,7242.75,6362817
2023-05-22,7224.03,7325.89,7211.33,7290.18,6251473
2023-05-23,7286.06,7382.4,7275.4,7344.05,6379360
2023-05-24,7297.37,7324.36,7098.06,7113.01,5230158
2023-05-25,7131.93,7259.66,7077.07,7204.33,3355354
2023-05-26,7223.53,7357.07,7197.84,7349.04,5152298
2023-05-29,7374.96,7378.36,7286.7,7335.93,2116403
2023-05-30,7289.84,7293.94,7177.4,7181.76,3155805
2023-05-31,7106.29,7106.29,6909.57,6951.8,10535524
2023-06-01,6975.88,7118.82,6965.46,7110.71,3737998
2023-06-02,7177.55,7488.17,7157.53,7487.62,6536896
2023-06-05,7499.76,7601.78,7407.96,7437.55,6077441
2023-06-06,7449.56,7712.83,7440.14,7695.41,7058381
2023-06-07,7676.14,7696.36,7534.8,7581.11,7438484
2023-06-09,7658.52,7807.01,7618.53,7749.36,5346380
2023-06-12,7741.76,7773.79,7613.24,7624.11,4521044
2023-06-13,7665.98,7673.11,7510.01,7522.07,5237312
2023-06-14,7537.43,7792.57,7537.43,7774.36,9116552
2023-06-15,7731.01,7832.75,7579.23,7820.66,11961766
2023-06-16,7808.52,7946.59,7773.61,7866.54,13589207
2023-06-19,7839.55,7941.69,7801.13,7824.29,3893225
2023-06-20,7808.04,7897.29,7762.26,7769.66,3541103
2023-06-21,7785.46,7905.22,7726.17,7861.61,4332759
2023-06-22,7863.2,7956.37,7785.74,7914.36,4751836
2023-06-23,7860.24,7909.14,7664.55,7671.75,4057673
2023-06-26,7697.47,7936.78,7622.18,7904.46,6030171
2023-06-27,7932.55,7978.55,7766.49,7821.39,6920438
2023-06-28,7899.25,7981.36,7735.29,7814.06,6165792
2023-06-29,7837.28,7928.56,7810.02,7919.67,4691298
2023-06-30,7942.7,7982.1,7879.42,7961.79,4729120
2023-07-03,8018.16,8095.16,7985.69,8083.59,4822958
2023-07-04,8103.06,8107.47,7946.17,7964.7,2060926
2023-07-05,7936.48,7936.66,7815.11,7815.11,6761938
2023-07-06,7781.28,7886.72,7715.24,7840.4,6738342
2023-07-07,7861.3,8017.61,7860.78,7998.27,4383488
2023-07-10,7952.21,8013.62,7905.23,7994.95,2901455
2023-07-11,8045.55,8101.36,8007.43,8071.35,4190417
2023-07-12,8114.03,8437.87,8104.77,8433.91,7177753
2023-07-13,8406.3,8517.54,8372.75,8472.89,5473150
2023-07-14,8441.75,8621.27,8429.32,8542.53,5103386
2023-07-17,8501.76,8598.98,8488.02,8555.99,4330208
2023-07-18,8568.34,8744.6,8493.44,8740.68,4309991
2023-07-19,8756.64,8789.63,8698.85,8732.46,3612830
2023-07-20,8700.7,8758.22,8666.53,8691.96,3556862
2023-07-21,8674.13,8725.83,8595.53,8627.1,2949559
2023-07-24,8632.58,8721.58,8616.93,8693.31,3300316
2023-07-25,8689.62,8718.58,8618.49,8673.86,3942452
2023-07-26,8698.68,8726.08,8595.39,8647.62,2999861
2023-07-27,8666.81,8823.83,8662.55,8798.17,3937060
2023-07-28,8759.1,8815.06,8745.36,8808.38,3317969
2023-07-31,8818.03,8861.17,8786.46,8824.36,3615749
2023-08-01,8837.92,8837.92,8667.93,8726.7,3905100
2023-08-02,8633.19,8649.81,8548.37,8575.97,4112380
2023-08-03,8589.58,8619.52,8527.33,8608.49,3512601
2023-08-04,8677.85,8761.73,8656.97,8745.59,2793771
2023-08-07,8721.82,8731.4,8628.71,8664.51,2157765
2023-08-08,8605.9,8611.02,8365.87,8429.62,6268464
2023-08-09,8500.56,8548.59,8409.66,8442.21,3239875
2023-08-10,8469.44,8602.79,8460.95,8553.74,4648086
2023-08-11,8504.05,8520.48,8392.9,8473.88,3124840
2023-08-14,8393.08,8503.09,8374.05,8406.53,2248749
2023-08-16,8324.58,8342.5,8119.63,8145.47,6608183
2023-08-17,8131.83,8155.54,7965.39,8012.98,3579631
2023-08-18,7995.78,8083.18,7962.31,8059.4,3953009
2023-08-21,8063.19,8156.89,8063.19,8137.79,2750802
2023-08-22,8162.63,8185.15,8026.82,8039.43,2651387
2023-08-23,8059.56,8116.34,7961.91,8057.97,3235459
2023-08-24,8162.65,8193.02,8114.42,8122.14,3015696
2023-08-25,8044.2,8205.5,8044.2,8056.65,2704527
2023-08-28,8104.73,8268.84,8073.6,8254.81,2233147
2023-08-29,8268.77,8342.32,8235.99,8270.9,3544592
2023-08-30,8291.66,8346.89,8271.83,8311.78,2515288
2023-08-31,8321.13,8368.35,8154.2,8185.92,6731365
2023-09-01,8161.63,8260.63,8156.91,8253.11,2100587
2023-09-04,8253.55,8290.05,8101.14,8108.06,3074606
2023-09-05,8105.07,8162.56,8023.93,8038.3,2826049
2023-09-06,8023.48,8033.42,7450.63,7721.27,9288687
2023-09-07,7665.29,7763.64,7556.98,7647.96,6599275
2023-09-08,7693.23,7712.21,7609.23,7700.13,3626995
2023-09-11,7764.17,7797.93,7659.89,7693.73,3879609
2023-09-12,7713.41,7717.35,7629.21,7700.24,5025059
2023-09-13,7680.61,7753.44,7652.26,7740.29,3711653
2023-09-14,7753.17,7800.28,7712.45,7788.61,3692378
2023-09-15,7825.89,7866.33,7759.7,7771.63,9151576
2023-09-18,7738.82,7777.28,7572.63,7587.05,4080501
2023-09-19,7618.41,7687.74,7564.89,7680.62,3517251
2023-09-20,7707.24,7878.33,7666.91,7855.75,4368899
2023-09-21,7775.62,7778.16,7663.89,7705.1,2971687
2023-09-22,7671.05,7712.07,7579.01,7579.01,2928538
2023-09-25,7576.91,7628.3,7435.37,7455.68,3951785
2023-09-26,7445.39,7650.67,7390.75,7601.43,3328545
2023-09-27,7592.81,7602.78,7448.3,7451.18,2468861
2023-09-28,7451.39,7482.71,7388.09,7466.7,3843408
